status,is_udacity,is_canceled,join_date,account_key,cancel_date,days_to_cancel
current,False,False,2015-05-12 00:00:00,656,,
current,False,False,2015-05-12 00:00:00,497,,
current,False,False,2015-05-28 00:00:00,73,,
canceled,False,True,2015-05-29 00:00:00,1184,2015-06-04 00:00:00,6
current,False,False,2015-05-30 00:00:00,290,,
current,False,False,2015-06-02 00:00:00,1290,,
current,False,False,2015-06-04 00:00:00,294,,
canceled,False,True,2015-06-05 00:00:00,826,2015-06-09 00:00:00,4
canceled,False,True,2015-06-06 00:00:00,750,2015-06-06 00:00:00,0
current,False,False,2015-06-07 00:00:00,573,,
current,False,False,2015-06-08 00:00:00,1081,,
canceled,False,True,2015-06-08 00:00:00,956,2015-08-15 00:00:00,68
canceled,False,True,2015-06-09 00:00:00,1172,2015-06-10 00:00:00,1
current,False,False,2015-06-09 00:00:00,1036,,
canceled,False,True,2015-07-08 00:00:00,1084,2015-07-15 00:00:00,7
canceled,False,True,2015-07-08 00:00:00,827,2015-07-12 00:00:00,4
current,False,False,2015-07-08 00:00:00,271,,
current,False,False,2015-07-09 00:00:00,317,,
current,False,False,2015-07-09 00:00:00,1257,,
current,False,False,2015-07-09 00:00:00,326,,
canceled,False,True,2015-07-13 00:00:00,783,2015-07-19 00:00:00,6
current,False,False,2015-06-08 00:00:00,748,,
canceled,False,True,2015-06-08 00:00:00,777,2015-08-15 00:00:00,68
canceled,False,True,2015-06-08 00:00:00,910,2015-06-15 00:00:00,7
current,False,False,2015-06-08 00:00:00,296,,
current,False,False,2015-06-09 00:00:00,628,,
current,False,False,2015-06-09 00:00:00,1262,,
current,False,False,2015-07-08 00:00:00,531,,
canceled,False,True,2015-07-08 00:00:00,947,2015-07-13 00:00:00,5
current,False,False,2015-07-09 00:00:00,1209,,
current,False,False,2015-07-09 00:00:00,498,,
canceled,False,True,2015-07-09 00:00:00,1197,2015-07-11 00:00:00,2
current,False,False,2015-07-10 00:00:00,430,,
current,False,False,2015-07-10 00:00:00,694,,
current,False,False,2015-07-13 00:00:00,238,,
current,False,False,2015-07-16 00:00:00,48,,
current,False,False,2015-07-16 00:00:00,47,,
current,False,False,2015-07-16 00:00:00,29,,
current,False,False,2015-07-16 00:00:00,885,,
current,False,False,2015-07-16 00:00:00,164,,
current,False,False,2015-07-17 00:00:00,1080,,
canceled,False,True,2015-01-12 00:00:00,402,2015-03-10 00:00:00,57
current,False,False,2015-03-10 00:00:00,402,,
canceled,False,True,2015-01-12 00:00:00,15,2015-01-17 00:00:00,5
canceled,False,True,2015-03-04 00:00:00,15,2015-08-11 00:00:00,160
current,False,False,2015-01-12 00:00:00,87,,
canceled,False,True,2015-01-12 00:00:00,724,2015-01-18 00:00:00,6
canceled,False,True,2015-02-05 00:00:00,134,2015-06-12 00:00:00,127
canceled,False,True,2015-02-06 00:00:00,1033,2015-08-13 00:00:00,188
current,False,False,2015-07-17 00:00:00,782,,
current,False,False,2015-07-17 00:00:00,979,,
canceled,False,True,2015-07-17 00:00:00,849,2015-07-19 00:00:00,2
canceled,False,True,2015-07-18 00:00:00,898,2015-07-24 00:00:00,6
current,False,False,2015-07-18 00:00:00,1302,,
canceled,False,True,2015-07-18 00:00:00,879,2015-07-24 00:00:00,6
current,False,False,2015-07-20 00:00:00,687,,
current,False,False,2015-08-11 00:00:00,924,,
current,False,False,2015-08-11 00:00:00,946,,
canceled,False,True,2015-08-11 00:00:00,889,2015-08-11 00:00:00,0
current,False,False,2015-08-11 00:00:00,805,,
current,False,False,2015-08-14 00:00:00,552,,
current,False,False,2015-08-21 00:00:00,1028,,
canceled,False,True,2015-07-15 00:00:00,1034,2015-07-20 00:00:00,5
canceled,False,True,2015-07-16 00:00:00,1159,2015-07-21 00:00:00,5
canceled,False,True,2015-07-16 00:00:00,1003,2015-07-20 00:00:00,4
current,False,False,2015-07-17 00:00:00,122,,
current,False,False,2015-07-17 00:00:00,39,,
canceled,False,True,2015-07-17 00:00:00,775,2015-07-24 00:00:00,7
current,False,False,2015-07-18 00:00:00,393,,
current,False,False,2015-07-19 00:00:00,1147,,
current,False,False,2015-07-19 00:00:00,325,,
current,False,False,2015-07-19 00:00:00,883,,
current,False,False,2015-07-20 00:00:00,1224,,
current,False,False,2015-08-11 00:00:00,332,,
current,False,False,2014-11-10 00:00:00,443,,
current,False,False,2014-11-10 00:00:00,309,,
canceled,False,True,2014-11-10 00:00:00,512,2015-03-17 00:00:00,127
canceled,False,True,2014-11-10 00:00:00,821,2014-11-16 00:00:00,6
current,False,False,2014-11-10 00:00:00,230,,
current,False,False,2014-11-10 00:00:00,301,,
canceled,False,True,2014-11-10 00:00:00,760,2014-11-13 00:00:00,3
current,False,False,2014-11-10 00:00:00,506,,
canceled,False,True,2014-11-10 00:00:00,1243,2014-11-18 00:00:00,8
canceled,False,True,2014-11-10 00:00:00,737,2014-11-10 00:00:00,0
canceled,False,True,2014-11-10 00:00:00,1220,2014-12-17 00:00:00,37
canceled,False,True,2014-11-10 00:00:00,878,2014-11-10 00:00:00,0
canceled,False,True,2014-11-10 00:00:00,1288,2014-11-15 00:00:00,5
current,False,False,2014-11-10 00:00:00,755,,
canceled,False,True,2014-11-11 00:00:00,85,2015-03-27 00:00:00,136
canceled,False,True,2014-11-11 00:00:00,160,2015-02-18 00:00:00,99
current,False,False,2015-08-11 00:00:00,1050,,
canceled,False,True,2015-08-11 00:00:00,998,2015-08-18 00:00:00,7
current,False,False,2015-08-13 00:00:00,834,,
current,False,False,2015-08-14 00:00:00,742,,
canceled,False,True,2015-02-07 00:00:00,981,2015-02-07 00:00:00,0
current,False,False,2015-02-08 00:00:00,535,,
canceled,False,True,2015-02-09 00:00:00,636,2015-02-10 00:00:00,1
canceled,False,True,2015-03-05 00:00:00,636,2015-08-12 00:00:00,160
canceled,False,True,2015-02-09 00:00:00,423,2015-04-08 00:00:00,58
current,False,False,2015-04-08 00:00:00,423,,
canceled,False,True,2015-02-10 00:00:00,1112,2015-02-13 00:00:00,3
canceled,False,True,2015-02-11 00:00:00,190,2015-04-08 00:00:00,56
current,False,False,2015-04-08 00:00:00,190,,
canceled,False,True,2015-02-11 00:00:00,1078,2015-02-17 00:00:00,6
canceled,False,True,2015-02-11 00:00:00,692,2015-02-24 00:00:00,13
current,True,False,2015-02-25 00:00:00,1101,,
canceled,False,True,2015-03-05 00:00:00,904,2015-03-10 00:00:00,5
canceled,False,True,2015-03-05 00:00:00,259,2015-03-12 00:00:00,7
canceled,False,True,2015-04-07 00:00:00,259,2015-07-14 00:00:00,98
canceled,False,True,2015-03-05 00:00:00,653,2015-03-05 00:00:00,0
current,False,False,2015-07-08 00:00:00,653,,
canceled,False,True,2015-03-06 00:00:00,1177,2015-03-06 00:00:00,0
current,False,False,2015-03-11 00:00:00,1177,,
current,False,False,2015-03-06 00:00:00,233,,
current,False,False,2015-03-08 00:00:00,351,,
canceled,False,True,2015-03-09 00:00:00,680,2015-03-12 00:00:00,3
canceled,False,True,2015-03-09 00:00:00,1148,2015-03-09 00:00:00,0
current,False,False,2015-08-23 00:00:00,854,,
current,False,False,2015-08-23 00:00:00,880,,
canceled,False,True,2014-11-13 00:00:00,839,2015-01-15 00:00:00,63
canceled,False,True,2014-11-13 00:00:00,1161,2014-12-20 00:00:00,37
current,False,False,2014-11-14 00:00:00,672,,
current,False,False,2014-11-14 00:00:00,282,,
current,False,False,2014-11-14 00:00:00,155,,
canceled,False,True,2014-11-14 00:00:00,949,2014-11-20 00:00:00,6
current,False,False,2014-11-15 00:00:00,257,,
current,False,False,2014-11-16 00:00:00,311,,
current,False,False,2014-11-16 00:00:00,188,,
canceled,False,True,2014-11-16 00:00:00,1146,2014-12-23 00:00:00,37
canceled,False,True,2014-11-16 00:00:00,65,2015-02-23 00:00:00,99
canceled,False,True,2014-11-16 00:00:00,787,2014-12-23 00:00:00,37
canceled,False,True,2015-03-10 00:00:00,941,2015-04-01 00:00:00,22
current,False,False,2015-03-10 00:00:00,457,,
canceled,False,True,2015-03-11 00:00:00,1119,2015-03-15 00:00:00,4
canceled,False,True,2015-08-16 00:00:00,1119,2015-08-16 00:00:00,0
canceled,False,True,2015-03-11 00:00:00,899,2015-03-17 00:00:00,6
canceled,False,True,2015-03-11 00:00:00,985,2015-04-18 00:00:00,38
canceled,False,True,2015-03-11 00:00:00,1186,2015-03-11 00:00:00,0
current,False,False,2015-04-01 00:00:00,333,,
canceled,False,True,2015-04-01 00:00:00,681,2015-04-07 00:00:00,6
canceled,False,True,2015-06-09 00:00:00,681,2015-06-15 00:00:00,6
canceled,False,True,2014-12-03 00:00:00,835,2015-01-10 00:00:00,38
canceled,False,True,2014-12-03 00:00:00,549,2015-06-10 00:00:00,189
canceled,False,True,2014-12-03 00:00:00,660,2015-01-10 00:00:00,38
canceled,False,True,2014-12-03 00:00:00,174,2015-03-10 00:00:00,97
canceled,False,True,2014-12-03 00:00:00,1261,2014-12-08 00:00:00,5
canceled,False,True,2014-12-04 00:00:00,514,2015-06-11 00:00:00,189
canceled,False,True,2014-12-04 00:00:00,1135,2014-12-08 00:00:00,4
canceled,False,True,2014-12-05 00:00:00,953,2014-12-11 00:00:00,6
current,False,False,2014-12-05 00:00:00,594,,
current,False,False,2014-12-06 00:00:00,137,,
canceled,False,True,2014-12-06 00:00:00,725,2014-12-06 00:00:00,0
canceled,False,True,2014-12-06 00:00:00,820,2014-12-09 00:00:00,3
canceled,False,True,2014-12-07 00:00:00,778,2014-12-29 00:00:00,22
canceled,False,True,2014-12-07 00:00:00,865,2014-12-13 00:00:00,6
canceled,False,True,2014-12-08 00:00:00,801,2015-02-03 00:00:00,57
canceled,False,True,2014-12-08 00:00:00,1077,2015-01-30 00:00:00,53
canceled,False,True,2014-12-08 00:00:00,808,2014-12-30 00:00:00,22
current,False,False,2014-12-08 00:00:00,241,,
canceled,False,True,2014-12-08 00:00:00,767,2014-12-11 00:00:00,3
current,False,False,2014-12-08 00:00:00,46,,
canceled,False,True,2014-12-09 00:00:00,917,2014-12-14 00:00:00,5
canceled,False,True,2014-12-09 00:00:00,933,2014-12-14 00:00:00,5
canceled,False,True,2014-12-09 00:00:00,1246,2014-12-15 00:00:00,6
current,False,False,2015-04-02 00:00:00,363,,
current,False,False,2015-04-02 00:00:00,269,,
canceled,False,True,2015-04-03 00:00:00,528,2015-08-10 00:00:00,129
canceled,False,True,2015-04-04 00:00:00,1145,2015-04-04 00:00:00,0
canceled,False,True,2015-04-06 00:00:00,658,2015-04-08 00:00:00,2
canceled,False,True,2015-04-10 00:00:00,658,2015-04-10 00:00:00,0
canceled,False,True,2015-04-07 00:00:00,1158,2015-04-09 00:00:00,2
current,False,False,2015-04-07 00:00:00,600,,
canceled,False,True,2015-04-08 00:00:00,1115,2015-05-15 00:00:00,37
canceled,False,True,2015-04-08 00:00:00,957,2015-04-14 00:00:00,6
current,False,False,2015-04-12 00:00:00,920,,
canceled,False,True,2015-04-24 00:00:00,447,2015-06-04 00:00:00,41
current,False,False,2015-04-24 00:00:00,370,,
current,False,False,2015-05-06 00:00:00,84,,
current,False,False,2015-05-06 00:00:00,255,,
canceled,False,True,2014-12-09 00:00:00,987,2014-12-11 00:00:00,2
current,False,False,2015-01-07 00:00:00,472,,
canceled,False,True,2015-01-08 00:00:00,802,2015-01-08 00:00:00,0
canceled,False,True,2015-01-08 00:00:00,664,2015-01-08 00:00:00,0
canceled,False,True,2015-01-08 00:00:00,272,2015-05-15 00:00:00,127
current,False,False,2015-01-08 00:00:00,32,,
current,False,False,2015-01-11 00:00:00,115,,
canceled,False,True,2015-01-12 00:00:00,997,2015-01-12 00:00:00,0
canceled,False,True,2015-01-12 00:00:00,434,2015-06-03 00:00:00,142
canceled,False,True,2015-01-12 00:00:00,1061,2015-01-14 00:00:00,2
canceled,False,True,2015-01-12 00:00:00,532,2015-06-19 00:00:00,158
canceled,False,True,2015-01-12 00:00:00,847,2015-01-19 00:00:00,7
canceled,False,True,2015-05-06 00:00:00,937,2015-06-13 00:00:00,38
canceled,False,True,2015-05-06 00:00:00,927,2015-05-13 00:00:00,7
canceled,False,True,2015-05-13 00:00:00,927,2015-07-20 00:00:00,68
canceled,False,True,2015-05-07 00:00:00,1022,2015-06-14 00:00:00,38
current,False,False,2015-08-20 00:00:00,1022,,
current,False,False,2015-05-07 00:00:00,320,,
current,False,False,2015-05-07 00:00:00,635,,
current,False,False,2015-05-08 00:00:00,182,,
current,False,False,2015-05-08 00:00:00,298,,
current,False,False,2015-05-08 00:00:00,385,,
current,False,False,2015-05-09 00:00:00,175,,
canceled,False,True,2015-05-10 00:00:00,942,2015-05-15 00:00:00,5
current,False,False,2015-05-11 00:00:00,120,,
current,False,False,2015-05-11 00:00:00,314,,
current,False,False,2015-05-11 00:00:00,331,,
current,False,False,2015-05-11 00:00:00,303,,
current,False,False,2015-05-11 00:00:00,533,,
canceled,False,True,2015-05-11 00:00:00,1026,2015-05-12 00:00:00,1
current,False,False,2015-05-11 00:00:00,17,,
current,False,False,2015-05-11 00:00:00,129,,
current,False,False,2015-05-12 00:00:00,189,,
canceled,False,True,2015-05-12 00:00:00,772,2015-05-19 00:00:00,7
canceled,False,True,2015-05-12 00:00:00,870,2015-05-12 00:00:00,0
current,False,False,2015-05-12 00:00:00,4,,
current,False,False,2015-05-12 00:00:00,454,,
current,False,False,2015-05-12 00:00:00,715,,
canceled,False,True,2015-05-12 00:00:00,410,2015-08-19 00:00:00,99
canceled,False,True,2015-05-12 00:00:00,1007,2015-06-19 00:00:00,38
canceled,False,True,2015-07-18 00:00:00,1007,2015-07-23 00:00:00,5
canceled,False,True,2015-05-12 00:00:00,758,2015-05-17 00:00:00,5
current,False,False,2015-05-13 00:00:00,16,,
canceled,False,True,2015-01-12 00:00:00,1165,2015-01-13 00:00:00,1
current,False,False,2015-01-12 00:00:00,297,,
current,False,False,2015-01-12 00:00:00,373,,
canceled,False,True,2015-01-13 00:00:00,1284,2015-01-13 00:00:00,0
current,False,False,2015-02-05 00:00:00,510,,
canceled,False,True,2015-02-09 00:00:00,645,2015-05-16 00:00:00,96
canceled,False,True,2015-02-09 00:00:00,1079,2015-02-09 00:00:00,0
canceled,False,True,2015-02-09 00:00:00,1281,2015-02-12 00:00:00,3
current,False,False,2015-05-13 00:00:00,36,,
canceled,False,True,2015-05-28 00:00:00,1068,2015-05-29 00:00:00,1
current,False,False,2015-05-28 00:00:00,616,,
current,False,False,2015-05-29 00:00:00,55,,
current,False,False,2015-06-02 00:00:00,538,,
current,False,False,2015-06-03 00:00:00,503,,
current,False,False,2015-06-03 00:00:00,196,,
canceled,False,True,2015-06-06 00:00:00,1217,2015-07-28 00:00:00,52
current,False,False,2015-08-13 00:00:00,1217,,
canceled,False,True,2015-06-07 00:00:00,1106,2015-06-13 00:00:00,6
canceled,False,True,2015-06-08 00:00:00,762,2015-07-15 00:00:00,37
current,False,False,2015-06-08 00:00:00,565,,
canceled,False,True,2015-06-08 00:00:00,897,2015-07-15 00:00:00,37
current,False,False,2015-06-08 00:00:00,518,,
canceled,False,True,2015-06-08 00:00:00,961,2015-06-11 00:00:00,3
current,False,False,2015-06-08 00:00:00,384,,
canceled,False,True,2015-06-09 00:00:00,1075,2015-08-16 00:00:00,68
current,False,False,2015-06-09 00:00:00,888,,
current,False,False,2015-06-09 00:00:00,1227,,
current,False,False,2015-07-08 00:00:00,176,,
canceled,False,True,2015-07-09 00:00:00,1133,2015-07-15 00:00:00,6
current,False,False,2015-07-09 00:00:00,1231,,
canceled,False,True,2015-07-09 00:00:00,1005,2015-07-11 00:00:00,2
canceled,False,True,2015-02-10 00:00:00,999,2015-02-13 00:00:00,3
current,False,False,2015-02-10 00:00:00,391,,
canceled,False,True,2015-02-10 00:00:00,1188,2015-03-17 00:00:00,35
canceled,False,True,2015-03-04 00:00:00,1200,2015-04-11 00:00:00,38
canceled,False,True,2015-03-04 00:00:00,1196,2015-03-11 00:00:00,7
canceled,False,True,2015-03-04 00:00:00,113,2015-07-11 00:00:00,129
current,False,False,2015-03-06 00:00:00,409,,
canceled,False,True,2015-03-06 00:00:00,1082,2015-04-13 00:00:00,38
current,False,False,2015-03-06 00:00:00,872,,
canceled,False,True,2015-03-07 00:00:00,860,2015-03-11 00:00:00,4
canceled,False,True,2015-03-09 00:00:00,828,2015-04-16 00:00:00,38
canceled,False,True,2015-03-09 00:00:00,795,2015-03-13 00:00:00,4
canceled,False,True,2015-03-10 00:00:00,1100,2015-03-16 00:00:00,6
current,False,False,2015-03-10 00:00:00,172,,
canceled,False,True,2015-03-10 00:00:00,809,2015-03-14 00:00:00,4
current,False,False,2015-03-10 00:00:00,1276,,
current,False,False,2015-07-10 00:00:00,542,,
canceled,False,True,2015-07-14 00:00:00,1063,2015-07-14 00:00:00,0
canceled,False,True,2015-07-16 00:00:00,701,2015-07-20 00:00:00,4
current,False,False,2015-07-16 00:00:00,526,,
canceled,False,True,2015-07-17 00:00:00,1255,2015-07-23 00:00:00,6
current,False,False,2015-07-17 00:00:00,355,,
current,False,False,2015-07-17 00:00:00,901,,
canceled,False,True,2015-07-17 00:00:00,1023,2015-07-20 00:00:00,3
current,False,False,2015-07-17 00:00:00,764,,
current,False,False,2015-03-11 00:00:00,210,,
current,False,False,2015-03-11 00:00:00,1048,,
current,False,False,2015-04-01 00:00:00,543,,
current,False,False,2015-04-01 00:00:00,1149,,
canceled,False,True,2015-04-02 00:00:00,1175,2015-06-09 00:00:00,68
current,False,False,2015-04-02 00:00:00,781,,
current,False,False,2015-04-05 00:00:00,425,,
current,False,False,2015-04-06 00:00:00,118,,
current,False,False,2015-04-06 00:00:00,310,,
canceled,False,True,2015-04-06 00:00:00,19,2015-07-13 00:00:00,98
current,False,False,2015-07-19 00:00:00,1070,,
current,False,False,2015-07-19 00:00:00,798,,
canceled,False,True,2015-07-20 00:00:00,1270,2015-07-20 00:00:00,0
current,False,False,2015-07-20 00:00:00,548,,
current,False,False,2015-08-11 00:00:00,1143,,
current,False,False,2015-08-11 00:00:00,931,,
current,False,False,2015-08-12 00:00:00,1056,,
current,False,False,2015-08-12 00:00:00,1235,,
current,False,False,2015-08-12 00:00:00,417,,
current,False,False,2015-08-13 00:00:00,794,,
canceled,False,True,2015-08-17 00:00:00,921,2015-08-21 00:00:00,4
current,False,False,2015-08-20 00:00:00,816,,
current,False,False,2015-08-21 00:00:00,1269,,
current,False,False,2015-08-22 00:00:00,1067,,
current,False,False,2015-08-22 00:00:00,1157,,
canceled,False,True,2015-04-08 00:00:00,980,2015-04-14 00:00:00,6
canceled,False,True,2015-04-08 00:00:00,726,2015-05-15 00:00:00,37
current,False,False,2015-04-10 00:00:00,177,,
current,False,False,2015-04-24 00:00:00,797,,
current,False,False,2015-04-24 00:00:00,49,,
current,False,False,2015-05-05 00:00:00,376,,
canceled,False,True,2015-05-06 00:00:00,1004,2015-05-08 00:00:00,2
canceled,False,True,2015-05-06 00:00:00,1024,2015-05-11 00:00:00,5
current,False,False,2015-05-07 00:00:00,228,,
current,False,False,2015-05-07 00:00:00,173,,
current,False,False,2015-05-08 00:00:00,422,,
current,False,False,2015-05-10 00:00:00,236,,
canceled,False,True,2015-05-10 00:00:00,779,2015-06-18 00:00:00,39
canceled,False,True,2015-05-11 00:00:00,881,2015-05-14 00:00:00,3
current,False,False,2015-05-11 00:00:00,1182,,
current,False,False,2015-05-11 00:00:00,287,,
current,False,False,2015-05-11 00:00:00,648,,
canceled,False,True,2015-05-11 00:00:00,1249,2015-07-18 00:00:00,68
current,False,False,2015-05-11 00:00:00,519,,
canceled,False,True,2015-05-11 00:00:00,1099,2015-07-18 00:00:00,68
current,False,False,2015-05-12 00:00:00,566,,
canceled,False,True,2015-05-12 00:00:00,846,2015-06-19 00:00:00,38
canceled,False,True,2015-05-12 00:00:00,1052,2015-07-19 00:00:00,68
canceled,False,True,2015-05-12 00:00:00,1059,2015-05-18 00:00:00,6
canceled,False,True,2015-05-12 00:00:00,661,2015-06-19 00:00:00,38
current,False,False,2015-05-12 00:00:00,852,,
current,False,False,2015-05-12 00:00:00,491,,
current,False,False,2015-05-13 00:00:00,445,,
current,False,False,2015-05-13 00:00:00,644,,
current,False,False,2015-05-13 00:00:00,68,,
current,False,False,2015-06-01 00:00:00,489,,
canceled,False,True,2015-06-01 00:00:00,911,2015-06-03 00:00:00,2
canceled,False,True,2015-06-03 00:00:00,1291,2015-06-03 00:00:00,0
current,False,False,2015-06-03 00:00:00,1206,,
current,False,False,2015-06-07 00:00:00,414,,
current,False,False,2015-06-08 00:00:00,226,,
current,False,False,2015-06-08 00:00:00,2,,
canceled,False,True,2015-06-09 00:00:00,1241,2015-06-09 00:00:00,0
canceled,False,True,2015-06-09 00:00:00,1187,2015-06-15 00:00:00,6
current,False,False,2015-07-08 00:00:00,1274,,
current,False,False,2015-07-08 00:00:00,218,,
current,False,False,2015-07-09 00:00:00,324,,
canceled,False,True,2015-07-09 00:00:00,891,2015-07-15 00:00:00,6
current,False,False,2015-07-11 00:00:00,1000,,
current,False,False,2015-07-13 00:00:00,973,,
current,False,False,2015-07-15 00:00:00,806,,
canceled,False,True,2015-07-16 00:00:00,1178,2015-08-07 00:00:00,22
current,False,False,2015-07-16 00:00:00,832,,
canceled,False,True,2015-07-16 00:00:00,1232,2015-07-17 00:00:00,1
canceled,False,True,2015-07-17 00:00:00,1057,2015-07-21 00:00:00,4
current,False,False,2015-07-17 00:00:00,689,,
current,False,False,2015-07-17 00:00:00,1278,,
canceled,False,True,2015-07-17 00:00:00,1272,2015-07-23 00:00:00,6
current,False,False,2015-07-17 00:00:00,438,,
current,False,False,2015-07-17 00:00:00,992,,
current,False,False,2015-07-17 00:00:00,575,,
canceled,False,True,2015-07-20 00:00:00,807,2015-07-22 00:00:00,2
current,False,False,2015-08-11 00:00:00,1298,,
current,False,False,2015-08-11 00:00:00,751,,
current,False,False,2015-08-12 00:00:00,1176,,
current,False,False,2015-08-13 00:00:00,1110,,
canceled,False,True,2015-08-15 00:00:00,1116,2015-08-18 00:00:00,3
current,False,False,2015-08-22 00:00:00,874,,
current,False,False,2015-08-23 00:00:00,686,,
